numforgame,rowforgame,rowforextra,inning,away,home,rem_type,base1,base2,base3,id,Player,direction,result,out,follow.up,special,log
201,98,1,9上,統一(5),(1)桃猿,9,NA,高國慶,NA,第五棒,陳鏞基,內,,二出局,0,warning,4.第五棒陳鏞基:內野滾地球，3B接球傳向一壘，三出局統一(5):(1)桃猿
201,99,1,9下,統一(5),(1)桃猿,NA,NA,NA,NA,,,,,零出局,4,,9下
201,100,1,9下,統一(5),(1)桃猿,1,NA,NA,NA,,,,,零出局,4,,統一更換投手:郭泓志
201,101,1,9下,統一(5),(1)桃猿,1,NA,NA,NA,第八棒,翁克堯,中,一壘安打,零出局,4,,1.第八棒翁克堯:中間方向一壘安打
201,102,1,9下,統一(5),(1)桃猿,4,翁克堯,NA,NA,第九棒,劉時豪,右,一壘安打,零出局,4,,2.第九棒劉時豪:右外野方向一壘安打，分占一、二壘
201,103,1,9下,統一(5),(1)桃猿,13,劉時豪,翁克堯,NA,第一棒,余德龍,,三振,零出局,4,,3.第一棒余德龍:揮棒落空，三振，一出局
201,104,1,9下,統一(5),(1)桃猿,14,劉時豪,翁克堯,NA,第二棒,林智平,左,穿越安打穿越安打,一出局,4,,4.第二棒林智平:二游間穿越安打，滿壘
201,105,1,9下,統一(5),(5)桃猿,23,林智平,劉時豪,翁克堯,第三棒,郭嚴文,右,全壘打,一出局,0,warning,5.第三棒郭嚴文:右外野方向滿貫全壘打，4分打點統一(5):(5)桃猿
201,106,1,9下,統一(5),(5)桃猿,2,林智平,劉時豪,翁克堯,第四棒,陳俊秀,中,二壘安打,一出局,0,,6.第四棒陳俊秀:中間方向深遠二壘安打
201,107,1,9下,統一(5),(5)桃猿,8,林智平,陳俊秀,翁克堯,第五棒,林智勝,,保送,一出局,0,warning,7.第五棒林智勝:敬遠四壞球，分占一、二壘投手發生暴投，跑者進占二、三壘
201,108,1,9下,統一(5),(5)桃猿,8,林智平,陳俊秀,翁克堯,第六棒,鍾承佑,,保送,一出局,0,,8.第六棒鍾承佑:敬遠四壞球，滿壘
201,109,1,9下,統一(5),(5)桃猿,8,林智平,陳俊秀,翁克堯,第七棒,陳冠任,中,三振接殺,二出局,0,warning,9.第七棒陳冠任:揮棒落空，三振，二出局10.第八棒翁克堯:外野飛球遭到CF接殺，三出局統一(5):(5)桃猿
201,110,1,10上,統一(5),(5)桃猿,9,林智平,陳俊秀,翁克堯,,,,,二出局,0,,10上
201,111,1,10上,統一(5),(5)桃猿,1,NA,NA,NA,,,中,,二出局,0,warning,桃猿更換守備:投手，米吉亞；CF，余德龍；SS，翁克堯；C，劉時豪
201,112,1,10上,統一(5),(5)桃猿,1,NA,NA,NA,第六棒,郭岱琦,右,二壘安打,二出局,0,,1.第六棒郭岱琦:右外野方向二壘安打
201,113,1,10上,統一(5),(5)桃猿,7,NA,郭岱琦,NA,第七棒,林志祥,內,觸擊犧牲觸擊,二出局,0,warning,2.第七棒林志祥:犧牲觸擊，C傳一壘，一出局，跑者進占三壘
201,114,1,10上,統一(5),(5)桃猿,8,NA,郭岱琦,NA,第八棒,高志綱,右,接殺觸殺,二出局,0,warning,3.第八棒高志綱:外野飛球遭到RF接殺，二出局，回傳本壘，觸殺跑者形成三出局統一(5):(5)桃猿
201,115,1,10下,統一(5),(5)桃猿,9,NA,郭岱琦,NA,,,,,二出局,0,,10下
201,116,1,10下,統一(5),(5)桃猿,1,NA,NA,NA,,,,,二出局,0,,統一更換投手:邱子愷
201,117,1,10下,統一(5),(5)桃猿,1,NA,NA,NA,第九棒,劉時豪,,保送,二出局,0,,1.第九棒劉時豪:四壞球保送
201,118,1,10下,統一(5),(5)桃猿,4,劉時豪,NA,NA,第一棒,余德龍,內,觸擊犧牲觸擊,二出局,0,,2.第一棒余德龍:犧牲觸擊，一出局，跑者進占二壘
201,119,1,10下,統一(5),(5)桃猿,5,劉時豪,NA,NA,第二棒,林智平,左,穿越安打穿越安打,一出局,0,,3.第二棒林智平:二游間穿越安打，分占一、三壘
201,120,1,10下,統一(5),(5)桃猿,17,林智平,NA,劉時豪,第三棒,郭嚴文,,三振,一出局,0,,4.第三棒郭嚴文:揮棒落空，三振，二出局
201,121,1,10下,統一(5),(5)桃猿,18,林智平,NA,劉時豪,第四棒,陳俊秀,內,,二出局,0,warning,5.第四棒陳俊秀:內野滾地球，3B接球傳向二壘，三出局統一(5):(5)桃猿
201,122,1,11上,統一(5),(5)桃猿,NA,NA,NA,NA,,,,,零出局,1,,11上
201,123,1,11上,統一(5),(5)桃猿,1,NA,NA,NA,第九棒,黃恩賜,,保送盜壘,零出局,1,warning,1.第九棒黃恩賜:觸身球保送一壘跑者盜壘成功
201,124,1,11上,統一(5),(5)桃猿,4,黃恩賜,NA,NA,第一棒,羅國龍,內,觸擊犧牲觸擊,零出局,1,,2.第一棒羅國龍:犧牲觸擊，一出局，跑者進占三壘
201,125,1,11上,統一(5),(5)桃猿,5,黃恩賜,NA,NA,第二棒,劉芙豪,內,接殺,一出局,1,,3.第二棒劉芙豪:內野飛球遭到2B接殺，二出局
201,126,1,11上,統一(5),(5)桃猿,6,黃恩賜,NA,NA,第三棒,潘武雄,,保送,二出局,1,,4.第三棒潘武雄:敬遠四壞球，分占一、三壘
201,127,1,11上,統一(6),(5)桃猿,6,黃恩賜,NA,NA,第四棒,高國慶,,保送投手暴投,二出局,0,warning,5.第四棒高國慶:四壞球保送，滿壘投手暴投，三壘跑者回本壘得分統一(6):(5)桃猿
201,128,1,11上,統一(6),(5)桃猿,15,高國慶,黃恩賜,NA,第五棒,陳鏞基,中,接殺,二出局,0,warning,6.第五棒陳鏞基:外野飛球遭到CF接殺，三出局統一(6):(5)桃猿
201,129,1,11下,統一(6),(5)桃猿,NA,NA,NA,NA,,,,,零出局,0,,11下
201,130,1,11下,統一(6),(5)桃猿,1,NA,NA,NA,第五棒,林智勝,,保送,零出局,0,,1.第五棒林智勝:四壞球保送
201,131,1,11下,統一(6),(5)桃猿,4,林智勝,NA,NA,第六棒,鍾承佑,,觸擊觸擊失敗,零出局,0,warning,2.第六棒鍾承佑:觸擊失敗，一出局
201,132,1,11下,統一(6),(5)桃猿,5,林智勝,NA,NA,第七棒,陳冠任,左,接殺,一出局,0,,3.第七棒陳冠任:外野飛球遭到LF接殺，二出局
201,133,1,11下,統一(6),(5)桃猿,6,林智勝,NA,NA,第八棒,藍寅倫,內,失誤,二出局,0,warning,4.第八棒藍寅倫:內野滾地球，2B傳球失誤，分占一、二壘一壘更換代跑:石志偉
201,134,1,11下,統一(6),(5)桃猿,6,林智勝,NA,NA,第九棒,劉時豪,內,,二出局,0,warning,5.第九棒劉時豪:內野滾地球，2B接球傳向一壘，三出局比賽結束，統一(6):(5)桃猿
202,1,1,1上,兄弟(0),(0)義大,NA,NA,NA,NA,,,,,零出局,0,,1上
202,2,1,1上,兄弟(0),(0)義大,1,NA,NA,NA,,,,,零出局,0,,義大先發投手賈西亞
202,3,1,1上,兄弟(0),(0)義大,1,NA,NA,NA,第一棒,張正偉,,刺殺,零出局,0,,1.第一棒RF張正偉:一壘方向反彈球遭到刺殺，一出局
202,4,1,1上,兄弟(0),(0)義大,2,NA,NA,NA,第二棒,王勝偉,,穿越安打穿越安打,一出局,0,,2.第二棒SS王勝偉:三壘方向穿越安打上二壘
202,5,1,1上,兄弟(0),(0)義大,5,王勝偉,NA,NA,第三棒,陳子豪,,保送,一出局,0,,3.第三棒CF陳子豪:獲得四壞球保送，一二壘有人
202,6,1,1上,兄弟(0),(0)義大,14,陳子豪,王勝偉,NA,第四棒,彭政閔,,保送,一出局,0,,4.第四棒DH彭政閔:獲得觸身球保送，形成滿壘
202,7,1,1上,兄弟(0),(0)義大,23,彭政閔,陳子豪,王勝偉,第五棒,周思齊,,雙殺,二出局,0,warning,5.第五棒LF周思齊:二壘滾地形成雙殺，三出局兄弟(0):(0)義大
202,8,1,1下,兄弟(0),(0)義大,NA,NA,NA,NA,,,,,零出局,1,,1下
202,9,1,1下,兄弟(0),(0)義大,1,NA,NA,NA,,,,,零出局,1,,兄弟先發投手寇迪
202,10,1,1下,兄弟(0),(0)義大,1,NA,NA,NA,第一棒,張建銘,左,投手暴投左外野安打,零出局,1,warning,1.第一棒RF張建銘:左外野安打上一壘，隨後於二棒打擊時利用投手暴投上二壘
202,11,1,1下,兄弟(0),(1)義大,4,張建銘,NA,NA,第二棒,林威廷,右,右外野安打,零出局,0,warning,2.第二棒2B林威廷:右外野安打送回二壘跑者，帶有一分打點，打者上一壘兄弟(0):(1)義大
202,12,1,1下,兄弟(0),(1)義大,4,林威廷,NA,NA,第三棒,胡金龍,左,雙殺,零出局,0,,3.第三棒LF胡金龍:游擊滾地形成雙殺，二出局
202,13,1,1下,兄弟(0),(1)義大,6,NA,NA,NA,第四棒,林益全,左,穿越安打穿越安打,二出局,0,,4.第四棒1B林益全:二游間穿越安打上一壘
202,14,1,1下,兄弟(0),(1)義大,15,林益全,NA,NA,第五棒,高國輝,,封殺,二出局,0,warning,5.第五棒DH高國輝:三壘反彈傳二壘封殺跑者，三出局兄弟(0):(1)義大
202,15,1,2上,兄弟(0),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,2上
202,16,1,2上,兄弟(0),(1)義大,1,NA,NA,NA,第六棒,黃仕豪,,形成安打,零出局,0,,1.第六棒3B黃仕豪:三壘方向不規則彈跳形成安打，打者上二壘
202,17,1,2上,兄弟(0),(1)義大,1,NA,NA,NA,第七棒,張民諺,左,刺殺,零出局,0,,2.第七棒1B張民諺:游擊滾地遭到刺殺，一出局
202,18,1,2上,兄弟(0),(1)義大,2,NA,NA,NA,第八棒,陳家駒,,三振,一出局,0,,3.第八棒C陳家駒:遭到三振，二出局
202,19,1,2上,兄弟(0),(1)義大,3,NA,NA,NA,第九棒,陳江和,,保送,二出局,0,,4.第九棒2B陳江和:獲得四壞球保送，一二壘有人
202,20,1,2上,兄弟(0),(1)義大,6,陳江和,NA,NA,第一棒,張正偉,左,封殺,二出局,0,warning,5.第一棒RF張正偉:游擊滾地傳往二壘封殺跑者，三出局兄弟(0):(1)義大
202,21,1,2下,兄弟(0),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,2下
202,22,1,2下,兄弟(0),(1)義大,1,NA,NA,NA,第六棒,張詠漢,左,接殺,零出局,0,,1.第六棒CF張詠漢:左外野深遠飛球遭到接殺，一出局
202,23,1,2下,兄弟(0),(1)義大,2,NA,NA,NA,第七棒,方克偉,左,刺殺,一出局,0,,2.第七棒C方克偉:游擊滾地遭到刺殺，二出局
202,24,1,2下,兄弟(0),(1)義大,3,NA,NA,NA,第八棒,陳凱倫,,三振,二出局,0,,3.第八棒3B陳凱倫:遭到三振，三出局兄弟(0):(1)義大
202,25,1,3上,兄弟(0),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,3上
202,26,1,3上,兄弟(0),(1)義大,1,NA,NA,NA,第二棒,王勝偉,中,,零出局,0,warning,1.第二棒SS王勝偉:中間方向安打上一壘，隨後成功盜上二壘
202,27,1,3上,兄弟(0),(1)義大,4,王勝偉,NA,NA,第三棒,陳子豪,,刺殺,零出局,0,warning,2.第三棒CF陳子豪:一壘方向反彈球遭到刺殺，一出局，二壘跑者推進至三壘
202,28,1,3上,兄弟(0),(1)義大,5,王勝偉,NA,NA,第四棒,彭政閔,,三振,一出局,0,,3.第四棒DH彭政閔:遭到三振，二出局
202,29,1,3上,兄弟(0),(1)義大,6,王勝偉,NA,NA,第五棒,周思齊,左,接殺,二出局,0,warning,4.第五棒LF周思齊:左外野飛球遭到接殺，三出局兄弟(0):(1)義大
202,30,1,3下,兄弟(0),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,3下
202,31,1,3下,兄弟(0),(1)義大,1,NA,NA,NA,第九棒,林瑋恩,,刺殺,零出局,0,,1.第九棒SS林瑋恩:二壘滾地遭到刺殺，一出局
202,32,1,3下,兄弟(0),(1)義大,2,NA,NA,NA,第一棒,張建銘,中,穿越安打穿越安打,一出局,0,,2.第一棒RF張建銘:中間穿越安打上一壘
202,33,1,3下,兄弟(0),(1)義大,5,張建銘,NA,NA,第二棒,林威廷,中,接殺,一出局,0,,3.第二棒2B林威廷:中外野飛球遭到接殺，二出局
202,34,1,3下,兄弟(0),(1)義大,6,張建銘,NA,NA,第三棒,胡金龍,左,接殺,二出局,0,warning,4.第三棒LF胡金龍:左外野飛球遭到接殺，三出局兄弟(0):(1)義大
202,35,1,4上,兄弟(0),(1)義大,NA,NA,NA,NA,,,,,零出局,1,,4上
202,36,1,4上,兄弟(0),(1)義大,1,NA,NA,NA,第六棒,黃仕豪,左,二壘安打觸殺,零出局,1,,1.第六棒3B黃仕豪:左外野二壘安打衝三壘時遭到觸殺，一出局
202,37,1,4上,兄弟(0),(1)義大,8,NA,黃仕豪,NA,第七棒,張民諺,中,穿越安打穿越安打,一出局,1,,2.第七棒1B張民諺:中間穿越安打上一壘
202,38,1,4上,兄弟(0),(1)義大,17,張民諺,NA,黃仕豪,第八棒,陳家駒,中,接殺,一出局,1,,3.第八棒C陳家駒:中外野飛球遭到接殺，二出局
202,39,1,4上,兄弟(0),(1)義大,18,張民諺,NA,黃仕豪,第九棒,陳江和,左,左外野安打,二出局,1,,4.第九棒2B陳江和:左外野安打，一二壘有人
202,40,1,4上,兄弟(1),(1)義大,15,陳江和,張民諺,NA,第一棒,張正偉,右,右外野安打,二出局,0,warning,5.第一棒RF張正偉:右外野安打送回二壘跑者，帶有一分打點，一三壘有人兄弟(1):(1)義大
202,41,1,4上,兄弟(1),(1)義大,15,張正偉,陳江和,NA,第二棒,王勝偉,左,封殺,二出局,0,warning,6.第二棒SS王勝偉:游擊滾地封殺往二壘跑者，三出局兄弟(1):(1)義大
202,42,1,4下,兄弟(1),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,4下
202,43,1,4下,兄弟(1),(1)義大,1,NA,NA,NA,第四棒,林益全,左,接殺,零出局,0,,1.第四棒1B林益全:左外野飛球遭到接殺，一出局
202,44,1,4下,兄弟(1),(1)義大,2,NA,NA,NA,第五棒,高國輝,,保送,一出局,0,,2.第五棒DH高國輝:獲得四壞球保送上一壘
202,45,1,4下,兄弟(1),(1)義大,5,高國輝,NA,NA,第六棒,張詠漢,,三振,一出局,0,,3.第六棒CF張詠漢:遭到三振，二出局
202,46,1,4下,兄弟(1),(1)義大,6,高國輝,NA,NA,第七棒,方克偉,左,左外野安打,二出局,0,,4.第七棒C方克偉:左外野安打，一二壘有人
202,47,1,4下,兄弟(1),(1)義大,15,方克偉,高國輝,NA,第八棒,陳凱倫,,三振,二出局,0,,5.第八棒3B陳凱倫:遭到三振，三出局兄弟(1):(1)義大
202,48,1,5上,兄弟(1),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,5上
202,49,1,5上,兄弟(1),(1)義大,1,NA,NA,NA,,,,,零出局,0,,義大更換投手為蕭一傑
202,50,1,5上,兄弟(1),(1)義大,1,NA,NA,NA,第三棒,陳子豪,,刺殺,零出局,0,,1.第三棒CF陳子豪:二壘滾地遭到刺殺，一出局
202,51,1,5上,兄弟(1),(1)義大,2,NA,NA,NA,第四棒,彭政閔,,三振,一出局,0,,2.第四棒DH彭政閔:遭到三振，二出局
202,52,1,5上,兄弟(1),(1)義大,3,NA,NA,NA,第五棒,周思齊,,刺殺,二出局,0,warning,3.第五棒LF周思齊:三壘前反彈球遭到刺殺，三出局兄弟(1):(1)義大
202,53,1,5下,兄弟(1),(1)義大,NA,NA,NA,NA,,,,,零出局,0,,5下
202,54,1,5下,兄弟(1),(1)義大,1,NA,NA,NA,第九棒,林瑋恩,中,穿越安打穿越安打,零出局,0,,1.第九棒SS林瑋恩:中間穿越安打上一壘
202,55,1,5下,兄弟(1),(1)義大,4,林瑋恩,NA,NA,第一棒,張建銘,,保送,零出局,0,,2.第一棒RF張建銘:獲得觸身球保送，一二壘有人
202,56,1,5下,兄弟(1),(1)義大,13,張建銘,林瑋恩,NA,第二棒,林威廷,,封殺觸擊觸擊失敗,零出局,0,warning,3.第二棒2B林威廷:觸擊失敗，封殺往三壘跑者，一出局，仍為一二壘有人
202,57,1,5下,兄弟(1),(1)義大,14,張建銘,林瑋恩,NA,第三棒,胡金龍,右,接殺,一出局,0,warning,4.第三棒LF胡金龍:右外野飛球遭到接殺，二出局，二壘跑者推進至三壘
202,58,1,5下,兄弟(1),(1)義大,15,張建銘,林瑋恩,NA,第四棒,林益全,,刺殺,二出局,0,warning,5.第四棒1B林益全:二壘滾地遭到刺殺，三出局兄弟(1):(1)義大
202,59,1,6上,兄弟(1),(1)義大,NA,NA,NA,NA,,,,,零出局,1,,6上
202,60,1,6上,兄弟(1),(1)義大,1,NA,NA,NA,,,,,零出局,1,,義大更換2B為藍少白
202,61,1,6上,兄弟(1),(1)義大,1,NA,NA,NA,第六棒,黃仕豪,左,接殺,零出局,1,,1.第六棒3B黃仕豪:左外野飛球遭到接殺，一出局
202,62,1,6上,兄弟(1),(1)義大,2,NA,NA,NA,第七棒,張民諺,,保送,一出局,1,,2.第七棒1B張民諺:獲得四壞球保送上一壘
202,63,1,6上,兄弟(1),(1)義大,5,張民諺,NA,NA,第八棒,代打黃鈞聲,左,,一出局,1,,3.第八棒代打黃鈞聲:左外野方向安打，一三壘有人
202,64,1,6上,兄弟(2),(1)義大,5,張民諺,NA,NA,第九棒,陳江和,,,一出局,0,warning,4.第九棒2B陳江和:強迫取分戰術成功，送回三壘跑者，帶有一分打點，二出局二壘有人兄弟(2):(1)義大
202,65,1,6上,兄弟(2),(1)義大,6,張民諺,NA,NA,第一棒,張正偉,,接殺,二出局,0,warning,5.第一棒RF張正偉:二壘後方飛球遭到接殺，三出局兄弟(2):(1)義大
202,66,1,6下,兄弟(2),(1)義大,NA,NA,NA,NA,,,,,零出局,1,,6下
202,67,1,6下,兄弟(2),(1)義大,1,NA,NA,NA,第五棒,高國輝,中,接殺,零出局,1,,1.第五棒DH高國輝:中外野飛球遭到接殺，一出局
202,68,1,6下,兄弟(2),(1)義大,2,NA,NA,NA,第六棒,張詠漢,,刺殺,一出局,1,,2.第六棒CF張詠漢:投手前反彈遭到刺殺，二出局
202,69,1,6下,兄弟(2),(1)義大,3,NA,NA,NA,第七棒,方克偉,右,,二出局,1,,3.第七棒C方克偉:右外野深遠安打上二壘
202,70,1,6下,兄弟(2),(2)義大,9,NA,方克偉,NA,第八棒,代打林宗男,左,一壘安打,二出局,0,warning,4.第八棒代打林宗男:二游間穿越一壘安打送回二壘跑者，帶有一分打點，打者趁傳上二壘兄弟(2):(2)義大
202,71,1,6下,兄弟(2),(2)義大,6,林宗男,NA,NA,第九棒,林瑋恩,,失誤,二出局,0,warning,5.第九棒SS林瑋恩:一壘反彈球接球失誤，一三壘有人
202,72,1,6下,兄弟(2),(2)義大,6,林宗男,NA,NA,第一棒,張建銘,,刺殺,二出局,0,warning,6.第一棒RF張建銘:投手前反彈球遭到刺殺，三出局兄弟(2):(2)義大
202,73,1,7上,兄弟(2),(2)義大,NA,NA,NA,NA,,,,,零出局,1,,7上
202,74,1,7上,兄弟(2),(2)義大,1,NA,NA,NA,第二棒,王勝偉,右,接殺,零出局,1,,1.第二棒SS王勝偉:右外野飛球遭到接殺，一出局
202,75,1,7上,兄弟(2),(2)義大,2,NA,NA,NA,第三棒,陳子豪,,三振,一出局,1,,2.第三棒CF陳子豪:遭到三振，二出局
202,76,1,7上,兄弟(2),(2)義大,3,NA,NA,NA,第四棒,彭政閔,左,,二出局,1,,3.第四棒DH彭政閔:左外野方向安打上一壘
202,77,1,7上,兄弟(2),(2)義大,3,NA,NA,NA,第五棒,代打許基宏,中,,二出局,1,warning,4.第五棒代打許基宏:中外野方向安打，一二壘有人，二壘更換代跑為張志豪
202,78,1,7上,兄弟(3),(2)義大,3,NA,NA,NA,第六棒,黃仕豪,左,左外野安打,二出局,0,warning,5.第六棒3B黃仕豪:左外野安打，送回二壘跑者，帶有一分打點，一二壘有人，二壘跑者更換為簡富智兄弟(3):(2)義大義大更換投手為蔡明晉
202,79,1,7上,兄弟(3),(2)義大,6,黃仕豪,NA,NA,第七棒,張民諺,左,接殺,二出局,0,warning,6.第七棒1B張民諺:;左外野飛球遭到接殺，三出局兄弟(3):(2)義大
202,80,1,7下,兄弟(3),(2)義大,NA,NA,NA,NA,,,,,零出局,0,,7下
202,81,1,7下,兄弟(3),(2)義大,1,NA,NA,NA,,,中,,零出局,0,,兄弟守備更動LF陳子豪CF簡富智
202,82,1,7下,兄弟(3),(2)義大,1,NA,NA,NA,第二棒,藍少白,,三振,零出局,0,,1.第二棒2B藍少白:遭到三振，一出局
202,83,1,7下,兄弟(3),(2)義大,2,NA,NA,NA,第三棒,胡金龍,,刺殺,一出局,0,,2.第三棒LF胡金龍:三壘反彈遭到刺殺，二出局
202,84,1,7下,兄弟(3),(2)義大,3,NA,NA,NA,第四棒,林益全,,接殺,二出局,0,warning,3.第四棒1B林益全:三壘界外飛球遭到接殺，三出局兄弟(3):(2)義大
202,85,1,8上,兄弟(3),(2)義大,NA,NA,NA,NA,,,,,零出局,0,,8上
202,86,1,8上,兄弟(3),(2)義大,1,NA,NA,NA,第八棒,黃鈞聲,,刺殺,零出局,0,,1.第八棒C黃鈞聲:三壘反彈球遭到刺殺，一出局
202,87,1,8上,兄弟(3),(2)義大,2,NA,NA,NA,第九棒,陳江和,左,刺殺,一出局,0,,2.第九棒2B陳江和:游擊滾地遭到刺殺，二出局
202,88,1,8上,兄弟(3),(2)義大,3,NA,NA,NA,第一棒,張正偉,左,左外野安打,二出局,0,,3.第一棒RF張正偉:左外野安打上一壘
202,89,1,8上,兄弟(3),(2)義大,6,張正偉,NA,NA,第二棒,王勝偉,右,接殺,二出局,0,warning,4.第二棒SS王勝偉:中右外野飛球遭到美技接殺，三出局兄弟(3):(2)義大
202,90,1,8下,兄弟(3),(2)義大,NA,NA,NA,NA,,,,,零出局,0,,8下
202,91,1,8下,兄弟(3),(2)義大,1,NA,NA,NA,,,,,零出局,0,,兄弟隊更換投手為謝榮豪陳偉漢守二壘黃仕豪守一壘陳江和守三壘
202,92,1,8下,兄弟(3),(2)義大,1,NA,NA,NA,第五棒,高國輝,中,接殺,零出局,0,,1.第五棒DH高國輝:中外野飛球遭到接殺，一出局
202,93,1,8下,兄弟(3),(2)義大,2,NA,NA,NA,第六棒,張詠漢,,三振,一出局,0,,2.第六棒CF張詠漢:遭到三振，二出局
202,94,1,8下,兄弟(3),(2)義大,3,NA,NA,NA,第七棒,方克偉,右,穿越安打穿越安打,二出局,0,,3.第七棒C方克偉:一二壘間穿越安打上一壘
202,95,1,8下,兄弟(3),(2)義大,6,方克偉,NA,NA,第八棒,林宗男,,刺殺,二出局,0,warning,4.第八棒3B林宗男:一壘反彈球遭到刺殺，三出局兄弟(3):(2)義大
202,96,1,9上,兄弟(3),(2)義大,NA,NA,NA,NA,,,,,零出局,0,,9上
202,97,1,9上,兄弟(3),(2)義大,1,NA,NA,NA,,,,,零出局,0,,義大更換投手為林羿豪
202,98,1,9上,兄弟(3),(2)義大,1,NA,NA,NA,第三棒,陳子豪,,保送,零出局,0,,1.第三棒LF陳子豪:獲得四壞球保送上一壘
202,99,1,9上,兄弟(3),(2)義大,4,陳子豪,NA,NA,第四棒,張志豪,內,失誤觸擊犧牲觸擊,零出局,0,warning,2.第四棒DH張志豪:成功犧牲觸擊護送跑者上二壘，打者靠傳球失誤上一壘
202,100,1,9上,兄弟(3),(2)義大,4,陳子豪,NA,NA,第五棒,簡富智,內,觸擊犧牲觸擊,零出局,0,,3.第五棒CF簡富智:成功犧牲觸擊護送跑者上二三壘，一出局
202,101,1,9上,兄弟(3),(2)義大,5,陳子豪,NA,NA,第六棒,黃仕豪,,保送,一出局,0,,4.第六棒3B黃仕豪:獲得敬遠四壞球保送，形成滿壘
202,102,1,9上,兄弟(3),(2)義大,14,黃仕豪,陳子豪,NA,第七棒,陳偉漢,左,刺殺接殺,二出局,0,warning,5.第七棒1B陳偉漢:游擊平飛球遭到接殺，二壘跑者回壘不及亦遭到刺殺，三出局兄弟(3):(2)義大
202,103,1,9下,兄弟(3),(2)義大,15,黃仕豪,陳子豪,NA,,,,,零出局,0,,9下
202,104,1,9下,兄弟(3),(2)義大,1,NA,NA,NA,,,,,零出局,0,,兄弟隊更換投手為桑契斯
202,105,1,9下,兄弟(3),(2)義大,1,NA,NA,NA,第九棒,代打陽冠威,,失誤,零出局,0,warning,1.第九棒代打陽冠威:二壘滾地形成接球失誤，打者上一壘
202,106,1,9下,兄弟(3),(2)義大,1,NA,NA,NA,第一棒,張建銘,內,觸殺觸擊犧牲觸擊,零出局,0,warning,2.第一棒RF張建銘:成功犧牲觸擊護送跑者上二壘，一出局，跑者衝三壘遭觸殺，二出局
202,107,1,9下,兄弟(3),(2)義大,2,NA,NA,NA,第二棒,藍少白,,刺殺,二出局,0,warning,3.第二棒2B藍少白:二壘滾地遭到刺殺，三出局兄弟(3):(2)義大
203,1,1,1上,統一(0),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,1上
203,2,1,1上,統一(0),(0)桃猿,1,NA,NA,NA,,,,,零出局,0,,桃猿先發投手:邁能
203,3,1,1上,統一(0),(0)桃猿,1,NA,NA,NA,第一棒,林志祥,內,刺殺封殺,零出局,0,,1.第一棒林志祥:內野滾地球，SS接到傳向一壘刺殺打者，一出局
203,4,1,1上,統一(0),(0)桃猿,2,NA,NA,NA,第二棒,劉芙豪,內,刺殺封殺,一出局,0,,2.第二棒劉芙豪:內野滾地球，3B接到傳向一壘刺殺打者，二出局
203,5,1,1上,統一(0),(0)桃猿,3,NA,NA,NA,第三棒,潘武雄,,保送盜壘失誤,二出局,0,warning,3.第三棒潘武雄:四壞球保送潘武雄盜壘成功，加上C傳球失誤上到三壘
203,6,1,1上,統一(0),(0)桃猿,6,潘武雄,NA,NA,第四棒,鄧志偉,內,刺殺封殺,二出局,0,warning,4.第四棒鄧志偉:內野滾地球，3B接到傳向一壘刺殺打者，三出局統一(0):(0)桃猿
203,7,1,1下,統一(0),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,1下
203,8,1,1下,統一(0),(0)桃猿,1,NA,NA,NA,,,,,零出局,0,,統一先發投手:李韋斯
203,9,1,1下,統一(0),(0)桃猿,1,NA,NA,NA,第一棒,詹智堯,右,接殺,零出局,0,,1.第一棒詹智堯:擊出飛球遭到RF接殺，一出局
203,10,1,1下,統一(0),(0)桃猿,2,NA,NA,NA,第二棒,紀品宏,右,接殺,一出局,0,,2.第二棒紀品宏:擊出飛球遭到RF接殺，二出局
203,11,1,1下,統一(0),(0)桃猿,3,NA,NA,NA,第三棒,藍寅倫,內,刺殺封殺,二出局,0,warning,3.第三棒藍寅倫:內野滾地球，SS接到傳向一壘刺殺打者，三出局統一(0):(0)桃猿
203,12,1,2上,統一(0),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,2上
203,13,1,2上,統一(0),(0)桃猿,1,NA,NA,NA,第五棒,陳鏞基,內,刺殺封殺,零出局,0,,1.第五棒陳鏞基:內野滾地球，SS接到傳向一壘刺殺打者，一出局
203,14,1,2上,統一(0),(0)桃猿,2,NA,NA,NA,第六棒,張泰山,中,一壘安打,一出局,0,,2.第六棒張泰山:中間方向穿越一壘安打
203,15,1,2上,統一(0),(0)桃猿,5,張泰山,NA,NA,第七棒,高國慶,內,雙殺,二出局,0,warning,3.第七棒高國慶:內野滾地球，3B接到先傳二壘再傳一壘，雙殺，三出局統一(0):(0)桃猿
203,16,1,2下,統一(0),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,2下
203,17,1,2下,統一(0),(0)桃猿,1,NA,NA,NA,第四棒,林智勝,,三振,零出局,0,,1.第四棒林智勝:三振，一出局
